index,filename,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
6222,images/unreliable/0683b4ef9eeae189bc5ad53132e8d5f141e60615.jpg,900,450,256,1080.8706,97.4463,0.0000,255.0000,65.8538,66608,1.0000
6223,images/unreliable/0684668fb93984b26bd7c00c32d7b1f72cd2176d.jpg,300,300,256,1105.4078,99.5930,0.0000,255.0000,59.5958,8864,1.0000
6224,images/unreliable/068608e695da7396e7af684a4158a52001593112.jpg,600,314,256,3529.8853,120.6071,0.0000,255.0000,69.7114,43222,1.0000
6225,images/unreliable/068852324fe476fc8dec62975a2bf87f41e63648.jpg,32,32,228,4001.0232,127.5495,26.0000,255.0000,49.1671,1103,0.8149
6226,images/unreliable/0688e2787b9d1d9e17522f76794b368bd4ced9ff.jpg,480,360,256,613.8958,63.2459,0.0000,255.0000,74.3267,9838,1.0000
6227,images/unreliable/068d7416ddf01162553748018ab5496815896d41.jpg,220,150,256,404.7424,142.5602,0.0000,255.0000,43.9529,5651,1.0000
6228,images/unreliable/068d8adcfc69418fad065f2b856a7f36a58c9c1b.jpg,545,607,256,15767.2861,181.7599,0.0000,255.0000,98.4489,55325,1.0000
6229,images/unreliable/068f082f0c4d86618ac6d45ec8deb2a21406bc9c.jpg,32,32,245,1801.9708,82.0260,0.0000,255.0000,50.1393,1105,1.0000
6230,images/unreliable/068f29ee4f73a39ba5710065784e3b525ad33cb3.jpg,48,48,228,4457.8608,91.2807,0.0000,255.0000,59.9462,1849,1.0000
6231,images/unreliable/0690ee940e1d00664cf540105d009295b4d5a7cc.jpg,154,115,256,10862.9189,83.1774,0.0000,255.0000,71.5442,11566,1.0000
6232,images/unreliable/06914a13c03d1d6dc65fef3e2d02b14aa3b483d0.jpg,32,32,168,1911.4996,100.0905,23.0000,221.0000,34.3028,1030,0.8115
6233,images/unreliable/0694a58b07ae1967190f08813602d10d6b831012.jpg,73,73,239,740.7988,86.6157,12.0000,255.0000,43.2245,2795,0.9101
6234,images/unreliable/0697dda571972732cace648eabaf2e99e948a244.jpg,230,299,256,1030.7588,74.4620,0.0000,255.0000,26.0155,14846,1.0000
6235,images/unreliable/0698e72b2dff1301d0f4ab6c0d58c0ad0fa3416c.jpg,32,32,256,9032.6289,112.2734,0.0000,255.0000,80.1336,1202,1.0000
6236,images/unreliable/069c9b80081d07d8b2c58a49f78c53d7c1b1edde.jpg,634,1024,256,8059.3423,213.0299,0.0000,255.0000,75.4110,52619,1.0000
6237,images/unreliable/069e2716b8e6d0d6000d539c9ed988340f27b8fa.jpg,18,19,161,14766.6260,197.6676,70.0000,255.0000,44.3533,843,0.5692
6238,images/unreliable/069f3c66faa685fe6db2157a93a2f18513d5af2c.jpg,50,50,236,5323.2173,154.4421,20.0000,255.0000,69.4010,1899,0.8545
6239,images/unreliable/06a3b68b65be7dab4d51f4c0b171987cb508c77b.jpg,48,48,237,3851.5945,76.8611,0.0000,245.0000,52.7118,1751,1.0000
6240,images/unreliable/06a84f2ddd0aae852ddb4f6966cb992233ae1ae4.jpg,24,24,159,7242.5894,194.9670,45.0000,255.0000,55.7171,952,0.7000
6241,images/unreliable/06aa17cc576e4ca7a9db03c330596a08de2cec32.jpg,780,438,256,1928.6847,65.8584,0.0000,255.0000,64.9415,43379,1.0000
6242,images/unreliable/06aba5ab580d32748b12578ecc116ef4ea475fd7.jpg,120,80,256,7125.4302,204.5443,0.0000,255.0000,66.8650,3860,1.0000
6243,images/unreliable/06af16054a799b8d20bbe35f223acc0833133185.jpg,360,180,252,855.3358,106.9322,0.0000,255.0000,56.7525,11372,1.0000
6244,images/unreliable/06b240016280cda0bb556a7539c2c0caff2afc03.jpg,73,73,256,3798.3726,113.6503,0.0000,255.0000,54.1796,16298,1.0000
6245,images/unreliable/06b53111975b012295fc9242eadee1e1fae8cc29.jpg,336,188,256,3423.4692,71.1752,0.0000,255.0000,68.5428,10495,1.0000
6246,images/unreliable/06b8652875dc87ffbccaaff8bb5c38180dc3010e.jpg,380,150,256,5898.5513,169.1055,0.0000,255.0000,114.0056,10314,1.0000
6247,images/unreliable/06b8fa401d15038a17cf9623f886ea6f467bc789.jpg,194,28,220,15145.1582,233.1927,0.0000,255.0000,60.9823,1859,1.0000
6248,images/unreliable/06b940344d4e5fe597f3ffc29896023ba19a15a2.jpg,350,215,256,2519.2810,55.3101,0.0000,255.0000,50.0193,14764,1.0000
6249,images/unreliable/06c748daec30c3bad02973107f21156d870c56ef.jpg,900,450,256,3897.7998,146.2361,0.0000,255.0000,63.6227,88063,1.0000
6250,images/unreliable/06cba2537865ede583ee28124dc84134a3c07a91.jpg,168,94,256,11551.0928,70.0111,0.0000,255.0000,59.4894,6828,1.0000
6251,images/unreliable/06cbe1259491a5e4cef3d242c79e6585de0d45a3.jpg,1043,522,252,11066.1855,247.9601,0.0000,255.0000,32.6998,42373,1.0000
6252,images/unreliable/06cc96d4a9eb09cce616cdd3cf9986a45a589be2.jpg,600,337,256,3253.1680,81.9910,0.0000,255.0000,90.3446,24623,1.0000
6253,images/unreliable/06ce1d3b5ceed38f86312ea8fc4413633137ba43.jpg,400,273,256,1582.4702,68.8149,0.0000,255.0000,79.0460,21434,1.0000
6254,images/unreliable/06d398321b98b2abf9c26fff021217d3e90454fa.jpg,56,56,256,3632.8508,133.8223,0.0000,255.0000,85.6494,1868,1.0000
6255,images/unreliable/06d42ef2ea3d3228ab5c0df1bb74343665ab6149.jpg,32,32,253,8352.8887,111.1217,0.0000,255.0000,53.7633,1194,1.0000
6256,images/unreliable/06d9f5f42d87032d21067b1ba7221cd759cd9cbf.jpg,32,32,51,339.6423,219.3105,189.0000,255.0000,27.3105,911,0.1486
6257,images/unreliable/06db4d73865a69327c015b7d13acd32e041d48bc.jpg,68,80,253,985.9876,119.1706,3.0000,255.0000,72.5884,1710,0.9767
6258,images/unreliable/06ded7308dab2e6ba970c19d534444ab281a3eab.jpg,526,526,256,24378.9531,148.4093,0.0000,255.0000,96.4162,68440,1.0000
6259,images/unreliable/06e08a8e48a78509c9f47eba894cbb0bf54e24fd.jpg,16,16,195,5606.0337,176.1680,16.0000,255.0000,58.2730,739,0.8819
6260,images/unreliable/06e0f2bd60a07ffce84a15a0cd0485f15a35ce3c.jpg,32,32,253,5297.3696,132.0426,0.0000,255.0000,84.8075,1047,1.0000
6261,images/unreliable/06e3a7c37491def03d9dc3a4815d288a25ba367b.jpg,100,100,232,828.6937,164.4158,0.0000,235.0000,45.4237,1923,1.0000
6262,images/unreliable/06e69071e31bf3599db6116f73ca016faa224865.jpg,32,32,255,3328.7686,122.2946,0.0000,255.0000,51.8832,1122,1.0000
6263,images/unreliable/06eacd25dd91d2b8215a656093300eafde86bcaf.jpg,320,248,256,3307.7026,86.2800,0.0000,255.0000,94.4425,26866,1.0000
6264,images/unreliable/06edad1921a8ebd0b0866f5cc323d783bc268599.jpg,40,40,213,34997.2031,37.4244,0.0000,255.0000,66.4573,1331,1.0000
6265,images/unreliable/06eef00466c0c7f4db9bca29aae4aca279487716.jpg,960,720,256,38906.7070,220.3004,0.0000,255.0000,66.0720,179516,1.0000
6266,images/unreliable/06eef68924ae65437aaea1c036b4c1dc0a55b1a3.jpg,144,68,1,0.0000,255.0000,255.0000,255.0000,0.0000,807,0.0000
6267,images/unreliable/06f6692ea9c0f3a96b61f7aab81f024a767d00d6.jpg,150,150,227,426.5937,62.2185,0.0000,234.0000,44.1370,5295,1.0000
6268,images/unreliable/06f8f0f95125303e15849e153e2981f78b1839e7.jpg,32,32,249,12029.2480,97.4609,0.0000,255.0000,52.2336,1261,1.0000
6269,images/unreliable/0707a2c238f1566d55fa0131c71648d49f5ba6b6.jpg,24,24,246,10635.0449,97.3686,0.0000,255.0000,58.9350,1035,1.0000
6270,images/unreliable/070b96480db61e3656acfa3c0f44d09f17fc18ee.jpg,50,50,211,5338.5747,152.4211,34.0000,255.0000,37.3200,2176,0.7647
6271,images/unreliable/070fece44501be192da7151affc90a24206066fc.jpg,512,512,244,1555.9120,108.2442,11.0000,255.0000,41.3163,19277,0.9173
6272,images/unreliable/0711a1d1336ca8d833a396cfbc875f8c8b2b99e7.jpg,400,400,256,13833.5898,165.8056,0.0000,255.0000,80.5833,30053,1.0000
6273,images/unreliable/071a978e6aee031f89564e3dd35153241eea8ee9.jpg,168,94,251,10160.9141,211.3427,0.0000,255.0000,63.8407,5501,1.0000
6274,images/unreliable/071b03e81c6e5e3e6000cfebd2d3d8988b99d3a7.jpg,200,112,256,2997.6858,77.1784,0.0000,255.0000,73.0948,7357,1.0000
6275,images/unreliable/071bc3fa203adeb8ed66eff72375e001dce8cdae.jpg,736,227,256,10132.0264,226.6559,0.0000,255.0000,52.3089,32519,1.0000
6276,images/unreliable/07221ecf0c47bab7688309322d32e4256b6c9b89.jpg,168,94,256,9749.2949,81.8050,0.0000,255.0000,62.1945,4752,1.0000
6277,images/unreliable/0722582cc80b6c2e7275d362c0826bd07c98efbe.jpg,150,150,256,1271.1096,179.3124,0.0000,255.0000,70.3855,6501,1.0000
6278,images/unreliable/07292c5a4674d7069a0722e56907601efa19a35f.jpg,336,188,256,6406.8809,92.4355,0.0000,255.0000,58.6118,14651,1.0000
6279,images/unreliable/072f8d91e40dd86bd07aa53f0455f63863c75f85.jpg,696,398,252,1991.4120,141.7160,0.0000,252.0000,63.5186,37074,1.0000
6280,images/unreliable/0733dffe071e92d473576dd24c8282d593ea0744.jpg,1728,1296,256,11053.7295,168.9589,0.0000,255.0000,73.4235,240106,1.0000
6281,images/unreliable/0738bb383b787c4a43fd70e3b16ff913f0423c27.jpg,24,24,238,2687.7974,107.0683,0.0000,255.0000,58.2211,936,1.0000
6282,images/unreliable/073aa5afc1dec4f363d53b016fc428903e0daf44.jpg,300,300,256,4326.7793,203.9144,0.0000,255.0000,84.9838,15944,1.0000
6283,images/unreliable/073b5a8c648bc0cdbd6420666a5fdaf168ef135f.jpg,1600,675,256,5154.2700,181.8694,0.0000,255.0000,102.0061,92050,1.0000
6284,images/unreliable/0756740914decbdf8491a21f961ea38dfb1a9e55.jpg,62,62,256,2422.0520,95.5491,0.0000,255.0000,65.5266,1865,1.0000
6285,images/unreliable/075895ae1c4cff4dae719d15344797e99c54c45a.jpg,550,431,229,828.7747,211.5601,27.0000,255.0000,35.8221,31919,0.8085
6286,images/unreliable/075f7bcf90487fc2d6bfe23a853f672dac40e742.jpg,992,558,256,1136.5836,92.5389,0.0000,255.0000,58.2617,68788,1.0000
6287,images/unreliable/07614f0bbff32444de115c994cf0600b295ea63a.jpg,840,560,256,6069.0308,95.5141,0.0000,255.0000,66.1843,91130,1.0000
6288,images/unreliable/0768cbad374894223dd587d44bc77524dd71491d.jpg,400,267,208,112.0048,127.6684,22.0000,229.0000,54.7491,9778,0.8247
6289,images/unreliable/0774a239fec01f226944179ecc4919beb69534df.jpg,549,274,256,3649.8420,128.9725,0.0000,255.0000,42.5523,30605,1.0000
6290,images/unreliable/07751f35dc43bccc71e996e1360b17d7bf4a86af.jpg,1024,1024,256,7007.8960,163.1182,0.0000,255.0000,78.4078,119876,1.0000
6291,images/unreliable/077f2322945be934f71410d061315721b308137d.jpg,238,52,255,3138.2605,225.0361,0.0000,255.0000,63.7808,3468,1.0000
6292,images/unreliable/07880de3fcfbd1aa52983c107aa8e65fa8ad7df1.jpg,32,32,236,18879.5020,202.7842,0.0000,255.0000,57.4552,1197,1.0000
6293,images/unreliable/07930c996206d46293dfc4cf1dae5c8b97ec3599.jpg,400,240,256,1056.5697,53.9085,0.0000,255.0000,54.2298,16591,1.0000
6294,images/unreliable/079681fb63b35219c5691b4385d69f0a85a20805.jpg,200,200,144,70.2434,114.2272,15.0000,158.0000,31.9554,25008,0.8266
6295,images/unreliable/079941626c1f77f8e29ea1ce25764879a2673004.jpg,474,380,256,2879.8120,142.8575,0.0000,255.0000,75.2141,26540,1.0000
6296,images/unreliable/079d0665fe61e8de172ceeac0faabdfafbdae662.jpg,154,115,256,11062.8096,123.0286,0.0000,255.0000,51.4445,12452,1.0000
6297,images/unreliable/07a0d48ef78d679e660c28cf05bfad1a80ef8914.jpg,150,150,256,4290.5674,111.0376,0.0000,255.0000,62.0105,9769,1.0000
6298,images/unreliable/07a8c3efb602ba7eacf4f0dc07b8f7501f6d9c6c.jpg,400,240,249,805.2071,94.6803,0.0000,248.0000,71.1161,18024,1.0000
6300,images/unreliable/07b8a4bb5cc03984aef7e8a576d047ab7003b283.jpg,1024,768,256,12030.5254,131.5368,0.0000,255.0000,106.7539,87063,1.0000
6301,images/unreliable/07bfb9f304f2f5e1cdd87b484b54aed72cfadd07.jpg,600,365,256,3563.5676,55.3649,0.0000,255.0000,85.8736,75854,1.0000
6302,images/unreliable/07c36c54ad0ed3fd1e5b777ea619356f34647d11.jpg,96,96,256,4275.6831,52.0308,0.0000,255.0000,59.3758,3003,1.0000
6303,images/unreliable/07c77ec4fae490bf9b01de1351e4219d8dfb1ddf.jpg,16,16,178,5922.8745,147.4700,13.0000,255.0000,56.3046,739,0.9030
6304,images/unreliable/07c7c403e3f188522a7d8795c8d283c9f16bcf58.jpg,300,169,256,1061.4205,119.9916,0.0000,255.0000,66.2181,8704,1.0000
6305,images/unreliable/07d0115ae7fec4ac18ac57ac2e81cd71b72b8d70.jpg,150,150,255,1058.4799,164.3358,0.0000,255.0000,55.6406,5326,1.0000
6306,images/unreliable/07d26abf706228892d92ed48671990dbbb022c87.jpg,32,32,232,5353.2148,133.3796,0.0000,255.0000,41.9526,1149,1.0000
6307,images/unreliable/07d709e14f169834ee48f0774d8c58829a190475.jpg,523,640,256,8891.1445,178.2872,0.0000,255.0000,90.8156,35426,1.0000
6308,images/unreliable/07da57ca06b67b190c93c8d6890005da0e104757.jpg,180,180,256,4968.0859,56.2825,0.0000,255.0000,100.9918,5612,1.0000
6309,images/unreliable/07daabf2d728af31ca55bb278267b8e6b333391c.jpg,320,180,256,3949.6748,160.8335,0.0000,255.0000,114.1488,7326,1.0000
6310,images/unreliable/07dfc5a07eab0d7f0d6e7f7754fac6fc80357601.jpg,40,40,256,17129.5742,175.8894,0.0000,255.0000,70.6141,1571,1.0000
6311,images/unreliable/07e1a598913c758fd9b05dc12f8c5960a23929a2.jpg,32,32,3,0.0000,104.3333,86.0000,125.0000,0.0000,706,0.1848
6312,images/unreliable/07e2560fba9ad41a860476eabb9a29f478b88f9a.jpg,32,32,256,4135.6118,106.8063,0.0000,255.0000,63.3629,1107,1.0000
6313,images/unreliable/07e6b4a58c3c65314b1baa923fad9824be06d675.jpg,446,174,256,1009.8488,193.8386,0.0000,255.0000,87.4232,10094,1.0000
6314,images/unreliable/07e7d82c838df099878b986b3ca8a2730ab49c53.jpg,402,225,256,3005.4070,186.2995,0.0000,255.0000,63.3242,22686,1.0000
6315,images/unreliable/07f3b30e48b8e02c33b38740a691e8d85ed793a5.jpg,1280,720,256,766.1783,175.1449,0.0000,255.0000,82.4983,69501,1.0000
6316,images/unreliable/07f616f4dc09c9ec29d1af68720599dd58a44bf0.jpg,150,180,256,3915.3313,197.1918,0.0000,255.0000,77.5350,7684,1.0000
6317,images/unreliable/0800916b67ba70da0fa64db874dd08e58429d725.jpg,480,360,256,1772.1981,65.5084,0.0000,255.0000,56.2846,12237,1.0000
6318,images/unreliable/08014bdf182788ac9f4a6e6359d0d99113ab0a18.jpg,400,300,254,2712.4250,41.2214,0.0000,255.0000,41.0978,32091,1.0000
6319,images/unreliable/080469eba4a3e3976315089ec2f9e65d600c146a.jpg,465,279,256,1142.6099,139.1714,0.0000,255.0000,73.7550,22256,1.0000
6320,images/unreliable/08056d12a314496d9cfe5e1a2e88a4a8c1bcf053.jpg,32,32,244,5270.2041,89.2135,0.0000,254.0000,72.1244,1100,1.0000
6321,images/unreliable/080c2e7ddb27855a596a794dd24cc946fdcdaf6a.jpg,40,20,194,10736.2295,221.4563,33.0000,255.0000,42.0286,980,0.7708
6322,images/unreliable/0817a68f0174681ca66f304b0531e2d8b9a3b811.jpg,40,40,256,13929.9277,151.8704,0.0000,255.0000,86.4797,1659,1.0000
6323,images/unreliable/081d26988cc9c73e731193389f51ff376e59fbcb.jpg,32,32,256,14628.9590,133.9229,0.0000,255.0000,53.6601,1277,1.0000
6324,images/unreliable/0823e67772d45549cca25bb8f99beaa83a1b81e3.jpg,32,32,245,4761.1338,94.6895,0.0000,255.0000,59.3283,1153,1.0000
6325,images/unreliable/0825babd56d9955b696af9b871c8ef3660fe69fe.jpg,20,20,1,0.0000,0.0000,0.0000,0.0000,0.0000,643,0.0000
6326,images/unreliable/082af150623807f7ee06a5e7ea6971e1d796f052.jpg,280,157,256,1753.1588,104.1269,0.0000,255.0000,55.4666,9395,1.0000
6327,images/unreliable/082e32dcd48a502635c2a4c906ab2cf3a4abd5f1.jpg,32,32,256,8893.3721,142.4671,0.0000,255.0000,75.7310,1192,1.0000
6328,images/unreliable/082ece2fbba2848b422984fcb5f1d5bff0c6da0c.jpg,21,20,225,6599.7847,140.5976,17.0000,255.0000,53.4686,967,0.8750
6329,images/unreliable/0833026b21e1fb98a9f7d66d2e34c9311f5ad357.jpg,168,94,256,9933.7812,173.4601,0.0000,255.0000,93.8951,5120,1.0000
6330,images/unreliable/0833693611fcc68bba5070dac3b8ee0b238d1a24.jpg,92,69,232,3309.6365,136.0360,24.0000,255.0000,63.6319,2651,0.8280
6331,images/unreliable/0835baaa37cf38c552cbe166c2f0587704a0f2e6.jpg,154,115,256,9826.8916,97.8549,0.0000,255.0000,69.2067,11271,1.0000
6332,images/unreliable/08361479d32354cf340883004f544b7c827467f2.jpg,927,651,256,10611.6455,98.6303,0.0000,255.0000,75.0412,189571,1.0000
6333,images/unreliable/0838376645aac2a140cb567b7741e878bcb72f7b.jpg,250,141,256,925.3555,95.1931,0.0000,255.0000,64.5196,7151,1.0000
6334,images/unreliable/083a16cd4ceaf1e23f5b7cf153bbfacafc4fe3c6.jpg,24,24,201,6548.3296,109.5816,0.0000,221.0000,36.9284,972,1.0000
6335,images/unreliable/0840b0a842c678ef7e27695b34ad894e571e259a.jpg,526,345,256,7582.5073,93.7290,0.0000,255.0000,62.7075,50198,1.0000
6336,images/unreliable/0841c4db09d76872847142f18294e2baf1915e93.jpg,270,90,238,1775.6266,115.7530,15.0000,255.0000,54.7850,4844,0.8889
6337,images/unreliable/08441dc35368d4704825db1842aa46cde380afe7.jpg,154,115,256,2448.0413,96.9581,0.0000,255.0000,49.5065,8685,1.0000
6338,images/unreliable/08464f16f55e57b1824b5187a3d3c10619c12e35.jpg,228,64,256,1048.5898,232.1077,0.0000,255.0000,53.7264,2622,1.0000
6339,images/unreliable/0854a7f9b0832ca3b7ce8d75d92dba11fd488aed.jpg,32,32,254,6677.5063,165.5928,0.0000,255.0000,70.2353,1115,1.0000
6340,images/unreliable/0855dd828d20569d99926972a241a1712b9a0a2b.jpg,80,60,216,971.6586,139.5723,40.0000,255.0000,51.5280,1545,0.7288
6341,images/unreliable/085f64895c795f9a1521c397aa879ddfc23ad2a4.jpg,192,96,256,676.6351,99.4162,0.0000,255.0000,65.1939,4182,1.0000
6342,images/unreliable/08637db3927271e6cc477f89a3bfad446c5d1c14.jpg,150,150,254,1341.9703,94.2113,2.0000,255.0000,56.9344,5902,0.9844
6343,images/unreliable/0869a347ab677636afac7b6f1cec51fae35c2059.jpg,32,32,255,6534.9551,157.0726,0.0000,255.0000,72.5803,1112,1.0000
6344,images/unreliable/086affdca6efd02d0b89d12c0d91cf2e45e5f51a.jpg,1024,768,256,15166.4531,193.3674,0.0000,255.0000,90.7667,99330,1.0000
6345,images/unreliable/086d401da12ac4077567e491d5a4c010d99a254c.jpg,1536,849,256,3756.8723,111.8740,0.0000,255.0000,69.3629,169041,1.0000
6346,images/unreliable/086d6ac028e4c561c5421a6f222b73253908e547.jpg,168,94,256,4262.7461,76.8491,0.0000,255.0000,63.3021,5762,1.0000
6347,images/unreliable/086f0bf6ed78548889e42279f3210cfb06022950.jpg,552,528,256,3525.0464,164.8302,0.0000,255.0000,58.5681,40598,1.0000
6348,images/unreliable/0877a4cdb3bc6af3614dee853eb5dd91c783790a.jpg,800,448,256,2276.6528,127.9766,0.0000,255.0000,52.1730,50718,1.0000
6349,images/unreliable/0881b3dfd56fa76f3eaef0b57eda36a14dacc88f.jpg,210,47,256,5437.9111,227.5823,0.0000,255.0000,52.9404,2615,1.0000
6350,images/unreliable/08866f08e9f1228d34e21d7ef99d923486c4f69d.jpg,48,48,256,2482.5344,149.6267,0.0000,255.0000,64.3858,2632,1.0000
6351,images/unreliable/0886b08ab7b403c803ad051f0c15e94fddde8a41.jpg,32,32,248,4990.2744,109.7705,0.0000,255.0000,57.6081,1150,1.0000
6352,images/unreliable/088836ab747310cf1a39b63c4cb5197f0351faac.jpg,168,94,256,5108.0229,73.3359,0.0000,255.0000,63.6731,4889,1.0000
6353,images/unreliable/088d2e226bc3a0a8659927ebc9b2c143d98863c8.jpg,308,97,256,5651.7964,143.2785,0.0000,255.0000,111.1870,8874,1.0000
6354,images/unreliable/088d5afbc68784a6bc7a31da6e3f8bffded036ea.jpg,464,290,229,152.2064,138.7817,27.0000,255.0000,54.5586,16718,0.8085
6355,images/unreliable/0890284c96ed9be24c407794d17f77c687a4172d.jpg,200,126,256,1539.5378,112.6469,0.0000,255.0000,71.7219,4478,1.0000
6356,images/unreliable/0891a193f17d7a930fcb6161d63524d0ea5c32b5.jpg,402,225,256,2686.3076,70.1245,0.0000,255.0000,75.5383,10978,1.0000
6357,images/unreliable/08982609d9c68d67de87f3bf8807d80947ff4c3f.jpg,1024,768,256,12193.7451,189.9674,0.0000,255.0000,86.2897,134091,1.0000
6358,images/unreliable/089e1bb241b04451362f3ca660e4a55afdbe055f.jpg,310,65,256,10833.2373,170.1983,0.0000,255.0000,103.1120,7901,1.0000
6359,images/unreliable/089f92fa018108dbcc6ae9747fcff2ddfa1908cf.jpg,150,150,243,908.1807,141.9919,0.0000,248.0000,43.1504,6022,1.0000
6360,images/unreliable/08a1418732de450a9b5a63fcdfc5aacb4dafb225.jpg,24,24,248,9673.0859,114.5301,0.0000,255.0000,61.0145,991,1.0000
6361,images/unreliable/08a3d83a6386c88e5644b35f2e2b8ca85c2dbf8c.jpg,1200,628,241,547.3574,154.8124,0.0000,255.0000,46.3550,81727,1.0000
6362,images/unreliable/08a4dc18616fc1cf6c7765d0d563fdab6edc8562.jpg,1024,650,256,3426.7939,100.9980,0.0000,255.0000,80.6154,79920,1.0000
6363,images/unreliable/08a8eecec1c712268176d4622f2cf21f337802fa.jpg,32,32,254,3976.0461,107.4118,0.0000,255.0000,73.3118,1109,1.0000
6364,images/unreliable/08a90c3d4cd8e44107e0475c9286f5797f14c2ee.jpg,180,135,216,664.9966,100.5842,0.0000,217.0000,62.9657,2714,1.0000
6365,images/unreliable/08aa94c869ab20cae43d930da2da2d049c41b684.jpg,1200,676,256,1955.7245,74.0792,0.0000,255.0000,53.2489,108565,1.0000
6366,images/unreliable/08ab86c3677543ab9271aee7606320296c058549.jpg,154,115,256,7838.4756,74.5896,0.0000,255.0000,51.3600,8307,1.0000
6367,images/unreliable/08ad44bee28a65d87e71579230c87230c1a32b93.jpg,32,32,256,6179.0088,173.3825,0.0000,255.0000,68.7149,1017,1.0000
6368,images/unreliable/08b4692d6aa0505b644588bb7ed8ab21b470c014.jpg,32,32,250,9194.6230,148.5602,0.0000,255.0000,72.6667,1180,1.0000
6369,images/unreliable/08b4a439c57ce0694d700adaeec7f6aa7983459d.jpg,602,401,256,1313.2650,146.7875,0.0000,255.0000,48.3317,42296,1.0000
6370,images/unreliable/08b5fc29fe7361a75b82ffc1da0d970047e05c99.jpg,728,410,256,3670.7725,123.6569,0.0000,255.0000,72.9621,51423,1.0000
6371,images/unreliable/08babb3b4a4be76e4898b5bd01310f273446d6a7.jpg,150,150,254,467.3064,124.9187,0.0000,255.0000,62.6705,4606,1.0000
6372,images/unreliable/08bf7a97db393f7fa902bb5433a13a148afa3aae.jpg,48,48,143,1502.1450,79.7490,45.0000,255.0000,36.2457,643,0.7000
6373,images/unreliable/08c1220a918a95adb8cbdbd4be05d68932b6a921.jpg,1024,768,256,12501.3281,177.0891,0.0000,255.0000,92.7241,82810,1.0000
6374,images/unreliable/08c2388a7d70f855bea9744746513e324a6d592c.jpg,50,50,256,2076.4348,84.6596,0.0000,255.0000,48.4509,1290,1.0000
6375,images/unreliable/08c5ecf0076141dad7fb036dbf0b17585799a1b6.jpg,56,56,254,4928.4517,227.4110,0.0000,255.0000,58.6178,1586,1.0000
6376,images/unreliable/08c8de02102dea3cc9e7c55a1c5676f099d71855.jpg,150,150,256,1137.5334,97.8140,0.0000,255.0000,69.2570,6885,1.0000
6377,images/unreliable/08c9f8352fa56e59dee086c3af515602b1297839.jpg,80,53,256,4014.1191,107.6564,0.0000,255.0000,52.6116,2621,1.0000
6378,images/unreliable/08cb8c8beca916eb3b7714aae489d2f3ca329df0.jpg,250,141,252,1104.2463,116.4128,0.0000,255.0000,70.5443,9228,1.0000
6379,images/unreliable/08cd0a928be3fec7bb3196c322d771886dff0101.jpg,192,192,256,3925.6689,98.0194,0.0000,255.0000,54.5676,10132,1.0000
6380,images/unreliable/08cfc1952e2b9690733b4cdac9c321394d74df36.jpg,260,343,256,6500.5142,94.8087,0.0000,255.0000,65.6992,24473,1.0000
6381,images/unreliable/08d19b83824bbe39787115acd65185f984714dad.jpg,270,150,256,825.5403,120.2284,0.0000,255.0000,71.5865,8429,1.0000
6382,images/unreliable/08d525c36d44bc7fa9ad199b5573905d6427bebf.jpg,80,80,256,1994.9191,66.0006,0.0000,255.0000,58.4511,2504,1.0000
6383,images/unreliable/08d92d891f999ca439c64b2e6bd10d4d00d8256c.jpg,64,64,62,160.2378,219.4463,187.0000,255.0000,27.7707,1163,0.1538
6384,images/unreliable/08dd3c27f4b32902761879e5f1b96c52b6298e96.jpg,2934,363,256,26682.4238,139.9220,0.0000,255.0000,75.3685,963060,1.0000
6385,images/unreliable/08de1d0b5bdbf5bf03e4bd7ff1fc8ca9017cbb0b.jpg,24,24,208,5488.8730,109.2355,0.0000,253.0000,41.2972,959,1.0000
6386,images/unreliable/08e17a00f85ba9dfa67c066f128252ab76df592f.jpg,204,83,256,8681.5254,217.8712,0.0000,255.0000,73.5803,4927,1.0000
6387,images/unreliable/08e28dbd67bfbe26553b7aeda191599f6b299dbb.jpg,32,32,145,944.1366,98.1087,36.0000,232.0000,19.9453,957,0.7313
6388,images/unreliable/08e2bcc84c658e0aaf11330db27dac5040841502.jpg,40,32,248,3433.3787,172.6427,0.0000,255.0000,67.1474,1179,1.0000
6389,images/unreliable/08e7ab1d126a0f1a76ae4cecd7d5694f83d54773.jpg,400,240,256,459.8988,129.7215,0.0000,255.0000,37.5735,7434,1.0000
6390,images/unreliable/08ea4c37f088f0bf6e31d491445ec2e5573d7034.jpg,150,150,256,2621.5562,140.5860,0.0000,255.0000,57.8802,8609,1.0000
6391,images/unreliable/08ea60e1a6fddfdece8693ab382f15d782a8367b.jpg,56,56,254,3327.4778,68.0197,0.0000,255.0000,60.1162,1802,1.0000
6392,images/unreliable/08ee2697edad99540f9e78f998f7a1969d6a21fc.jpg,400,400,256,4281.6230,129.4244,0.0000,255.0000,73.3903,27463,1.0000
6393,images/unreliable/08f66baee36a072dc48e785468290eed4ef050fe.jpg,32,32,224,3656.5247,82.2028,0.0000,254.0000,44.7861,1073,1.0000
6394,images/unreliable/090768dd738d5f56cba7dd867d0e08e0a3fce15b.jpg,48,48,254,9324.8174,159.7572,0.0000,255.0000,79.4337,2410,1.0000
6395,images/unreliable/090a3583ad697597bf9168f849d116ccf2c5acfc.jpg,150,150,256,9584.5635,89.6560,0.0000,255.0000,90.4439,10803,1.0000
